14.894,19.170,
17.579,18.872,
14.477,16.478,
16.060,16.962,
14.738,17.546,
15.253,16.806,
13.865,17.385,
18.279,16.887,
14.580,16.524,
16.929,17.442,
16.772,19.843,
13.302,18.521,
17.755,15.890,
16.620,18.619,
14.519,18.735,
15.132,19.821,
17.191,19.168,
14.425,18.486,
17.494,23.919,
27.512,20.780,
18.882,19.831,
14.421,19.045,
20.081,19.319,
16.002,15.701,
20.218,21.283,
17.485,22.561,
17.180,19.564,
16.164,23.568,
24.657,23.568,
17.398,18.561,
15.121,18.089,
17.379,15.871,
11.175,18.612,
13.829,18.514,
12.429,18.110,
13.252,22.058,
15.434,25.450,
21.200,19.968,
16.762,19.057,
12.905,18.727,
14.193,18.618,
15.285,19.924,
20.245,18.789,
15.299,18.249,
15.367,16.723,
18.799,21.414,
23.127,20.147,
14.613,20.828,
19.183,20.861,
12.073,23.471,
18.357,20.923,
15.529,18.864,
17.323,20.501,
15.353,19.594,
17.351,17.117,
15.059,16.465,
13.695,17.781,
15.290,17.375,
19.476,18.677,
14.579,18.752,
17.601,23.369,
18.587,20.258,
16.048,17.573,
10.732,16.258,
12.641,21.141,
18.550,27.110,
32.725,24.502,
24.904,22.593,
14.685,17.894,
14.731,19.154,
17.430,19.190,
13.027,18.272,
12.734,16.752,
12.280,15.521,
12.684,17.431,
10.974,13.173,
13.157,16.288,
12.982,16.214,
11.451,21.120,
9.857,17.725,
12.007,17.622,
13.960,19.086,
11.672,16.290,
10.656,17.048,
12.490,18.959,
11.834,16.018,
19.552,17.307,
15.635,18.066,
14.469,17.351,
14.059,17.449,
11.898,14.314,
14.079,21.646,
15.722,16.439,
17.614,21.997,
16.175,18.358,
12.987,18.589,
11.915,17.022,
9.080,17.866,
12.549,16.030,
11.519,15.037,
11.375,23.025,
20.553,16.912,
13.784,15.606,
12.294,18.274,
13.095,15.800,
14.458,17.637,
12.533,17.285,
12.545,15.159,
12.081,19.901,
15.403,17.587,
18.024,19.127,
12.260,18.510,
17.724,19.100,
13.003,17.596,
16.811,16.795,
14.124,22.481,
28.235,21.641,
17.397,16.563,
15.595,20.073,
14.765,19.366,
15.211,18.681,
9.617,17.985,
15.418,20.293,
16.003,17.022,
11.570,17.114,
13.324,22.870,
22.281,23.267,
19.388,24.265,
16.328,17.163,
15.311,14.699,
11.077,14.287,
11.683,15.351,
11.395,16.304,
12.449,17.105,
14.266,15.775,
18.104,19.147,
14.868,18.899,
16.376,19.510,
18.804,18.427,
17.808,17.392,
17.722,21.019,
14.784,22.205,
26.755,32.235,
33.903,30.458,
28.522,36.821,
30.949,27.822,
22.908,29.010,
13.531,15.381,
13.354,14.909,
10.418,16.909,
12.723,15.358,
12.765,16.180,
11.945,15.818,
13.049,14.909,
12.644,16.027,
14.332,15.786,
16.524,16.595,
15.157,16.947,
16.601,19.258,
17.436,20.118,
14.408,18.203,
15.964,18.274,
16.654,15.886,
12.169,16.280,
13.536,17.930,
13.997,18.086,
13.370,17.489,
15.371,15.484,
12.987,18.543,
12.741,21.125,
12.824,16.856,
14.945,17.931,
22.231,20.019,
13.239,17.376,
13.179,22.464,
18.891,18.243,
13.930,20.737,
14.681,17.763,
15.529,20.800,
17.951,20.953,
19.173,23.614,
23.499,23.253,
18.343,21.113,
15.681,15.556,
15.540,16.877,
16.731,17.989,
18.633,18.403,
16.063,18.249,
12.952,16.354,
14.654,19.602,
14.758,16.741,
19.417,20.992,
20.195,15.860,
19.495,18.936,
22.839,19.647,
17.529,22.911,
15.320,17.904,
15.670,16.405,
14.724,17.438,
12.916,15.873,
17.013,19.681,
19.092,19.827,
13.826,18.469,
18.926,19.451,
18.923,19.040,
19.251,21.634,
20.794,21.009,
20.222,20.151,
12.319,19.642,
19.813,19.931,
16.331,17.937,
14.719,18.201,
11.638,18.081,
18.880,20.408,
17.536,20.151,
15.734,22.315,
23.181,18.694,
19.628,20.009,
15.192,19.935,
15.327,20.963,
18.349,20.681,
27.443,19.290,
18.425,20.521,
16.034,19.824,
21.581,18.648,
21.648,21.138,
25.303,19.750,
13.224,21.909,
13.270,21.982,
16.276,20.840,
18.952,17.566,
20.087,18.752,
18.531,20.249,
15.292,20.673,
19.404,22.437,
14.960,20.003,
21.929,21.968,
18.511,18.843,
14.345,20.204,
20.274,20.711,
18.058,17.397,
13.977,18.970,
20.024,18.971,
15.640,18.362,
13.530,17.836,
12.190,18.035,
16.907,18.471,
12.360,17.641,
12.828,17.508,
14.225,18.813,
11.451,17.602,
16.019,19.006,
18.185,19.549,
15.842,16.572,
13.342,16.182,
16.261,17.208,
18.782,17.800,
13.534,17.678,
15.875,19.002,
19.174,19.521,
12.763,19.153,
16.073,18.904,
16.578,17.241,
17.696,17.622,
20.475,19.170,
12.989,16.824,
14.087,19.033,
12.467,18.299,
14.228,19.807,
16.945,18.744,
19.790,18.756,
17.944,18.397,
10.831,17.369,
17.032,14.810,
14.383,16.323,
17.629,15.868,
12.180,17.403,
13.200,19.364,
12.042,18.654,
26.622,24.171,
23.462,20.380,
14.815,20.625,
19.042,20.093,
21.652,25.427,
17.349,25.496,
32.697,22.324,
14.658,19.907,
19.226,21.966,
20.614,18.261,
13.933,17.786,
17.033,24.465,
12.664,16.233,
13.501,17.656,
14.271,14.861,
12.047,17.811,
15.415,17.003,
17.464,18.980,
16.773,17.944,
14.549,17.390,
13.769,18.511,
10.721,18.208,
12.688,14.279,
12.222,16.812,
14.660,15.426,
13.908,18.526,
16.977,17.610,
16.396,19.961,
12.245,16.721,
13.928,15.491,
13.109,17.552,
13.519,17.551,
13.640,19.160,
13.324,18.621,
16.278,19.198,
17.412,19.399,
12.497,18.198,
17.446,20.064,
25.182,16.812,
17.556,19.253,
17.127,20.739,
17.423,19.360,
21.129,21.743,
15.184,17.655,
14.968,18.012,
17.883,19.274,
19.375,17.158,
14.143,16.099,
14.675,18.713,
16.853,18.569,
22.374,16.752,
11.516,18.490,
16.778,20.195,
12.978,17.682,
19.085,17.549,
14.064,17.375,
14.705,18.374,
16.109,18.205,
14.866,20.018,
14.928,17.209,
13.278,16.342,
15.212,18.119,
14.669,19.005,
11.833,18.030,
12.731,16.544,
11.642,19.245,
15.568,19.901,
24.078,19.346,
13.863,17.792,
13.804,18.966,
13.715,21.044,
14.051,19.254,
12.271,16.893,
12.260,18.100,
14.069,16.265,
12.514,19.481,
17.472,18.697,
16.870,19.453,
18.274,22.208,
18.318,22.241,
11.638,18.927,
14.352,20.312,
15.578,18.857,
16.079,18.216,
11.578,15.137,
12.402,15.021,
18.326,21.512,
15.037,14.363,
10.553,13.585,
10.778,14.774,
12.034,15.823,
9.864,16.565,
12.734,18.762,
13.603,18.503,
16.888,18.124,
13.942,17.655,
14.112,15.556,
16.775,18.348,
13.211,18.130,
14.311,17.912,
13.006,17.302,
14.458,14.957,
11.687,17.012,
13.237,15.274,
13.192,18.741,
12.709,16.247,
10.106,14.137,
10.478,14.679,
10.052,12.937,
9.146,14.460,
10.035,13.470,
13.843,15.998,
11.995,15.097,
11.085,14.807,
14.228,17.128,
14.129,11.996,
10.586,13.561,
9.844,13.940,
11.052,13.681,
11.216,17.564,
10.793,14.157,
11.315,15.279,
10.823,15.571,
13.748,15.674,
10.526,15.561,
10.647,14.029,
11.332,13.582,
9.390,13.761,
12.244,15.115,
12.165,16.088,
11.814,15.964,
11.688,14.505,
10.312,14.020,
10.665,18.038,
9.620,18.968,
9.015,14.858,
13.173,15.396,
12.805,15.177,
10.937,14.568,
9.880,13.942,
9.052,13.015,
10.626,14.449,
10.949,14.449,
11.293,13.935,
12.564,16.250,
11.197,15.904,
11.494,15.700,
12.904,16.671,
12.499,15.136,
13.785,16.080,
11.705,14.247,
9.586,13.895,
12.033,16.317,
16.013,14.272,
11.785,13.480,
10.265,14.861,
11.033,15.256,
14.787,16.459,
12.147,16.098,
11.031,13.026,
13.059,17.447,
11.154,15.953,
11.535,14.830,
9.512,15.577,
10.456,14.738,
14.949,14.863,
11.916,14.479,
13.568,15.478,
13.538,15.581,
10.676,13.258,
12.640,15.142,
11.795,15.998,
12.009,15.326,
10.458,16.080,
10.482,15.556,
11.994,13.752,
16.093,14.856,
15.835,15.175,
10.213,14.666,
10.234,16.723,
12.185,18.298,
10.714,13.863,
10.820,15.230,
10.552,14.815,
13.049,14.576,
10.051,14.285,
11.416,15.993,
11.803,16.734,
10.061,14.342,
9.410,15.345,
13.091,14.665,
11.220,12.921,
12.493,14.249,
9.510,16.114,
9.961,14.466,
10.954,14.014,
10.868,14.519,
11.749,15.595,
11.509,16.234,
10.878,16.851,
13.254,16.050,
12.969,15.539,
12.154,16.736,
14.084,15.616,
11.751,16.434,
10.370,13.697,
11.852,14.290,
11.791,13.795,
15.117,19.908,
17.519,20.672,
16.523,20.854,
18.190,19.776,
19.003,21.253,
12.412,15.247,
12.761,14.846,
14.845,14.556,
16.157,14.140,
15.287,18.214,
13.400,16.400,
10.677,16.663,
14.330,18.661,
9.817,19.282,
12.164,16.380,
15.438,13.441,
10.840,14.505,
10.329,15.347,
14.199,12.768,
8.163,14.583,
9.586,15.939,
9.193,13.198,
11.006,14.317,
10.413,14.917,
12.073,14.260,
10.095,14.554,
12.387,16.963,
13.883,17.238,
16.988,16.315,
11.020,17.673,
12.569,18.712,
11.377,16.746,
9.832,14.009,
9.046,14.491,
11.783,16.801,
13.138,16.258,
10.779,15.087,
11.834,15.632,
11.445,15.089,
10.225,16.435,
12.382,16.981,
13.095,14.185,
9.369,14.943,
12.872,13.770,
13.486,16.316,
12.628,15.848,
14.348,16.953,
10.839,17.259,
13.988,14.921,
11.799,17.084,
12.291,12.586,
22.443,19.054,
14.346,18.177,
13.908,16.971,
13.906,16.536,
13.231,17.151,
13.739,15.992,
11.314,14.976,
10.211,15.158,
12.950,15.286,
13.460,16.291,
12.019,15.168,
11.728,14.435,
11.095,15.262,
10.356,15.991,
9.663,18.334,
13.667,16.246,
12.871,16.584,
12.429,19.197,
13.149,14.312,
10.602,13.989,
20.024,20.730,
17.042,20.915,
15.724,19.233,
15.601,19.536,
14.974,20.891,
14.154,18.138,
19.884,20.041,
12.485,19.192,
14.404,16.138,
10.829,18.680,
10.207,13.069,
14.860,17.035,
10.755,14.404,
13.073,15.749,
13.374,17.102,
11.977,16.099,
13.726,15.937,
14.033,16.937,
12.829,15.745,
11.061,13.450,
12.770,15.604,
9.526,15.346,
12.777,14.500,
10.900,16.536,
10.322,15.215,
11.669,14.541,
13.139,16.396,
11.251,13.939,
11.523,10.965,
13.243,17.093,
12.101,15.796,
12.189,14.588,
9.169,12.676,
12.090,15.533,
13.046,14.241,
10.100,12.789,
9.524,15.881,
9.747,16.380,
11.275,15.302,
12.286,13.805,
12.011,16.569,
11.754,14.326,
10.015,16.138,
10.099,13.670,
10.819,14.028,
10.682,15.321,
11.882,15.783,
10.784,13.905,
11.346,14.894,
11.113,14.418,
12.540,17.089,
